category,comparison_prediction,has_ocr,id,image_label,input_mode,label,mm_label,model,prediction,seed,source,split,text_label
correct_prediction,,True,3496,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2367,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
error_001,,True,3746,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6337,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
error_001,,True,4887,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2585,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
false_positive,,True,2134,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,3685,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,5736,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,3225,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,5074,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,3866,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2695,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
correct_prediction,,True,3968,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6957,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,4720,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,3713,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,False,1809,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,True,3043,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
correct_prediction,,False,6942,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
correct_prediction,,True,3678,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,7289,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
false_positive,,False,1974,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,4805,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,3940,0,caption,1,1,dt4mid-phobert,1,123,threads,test,1
false_positive,,True,4026,0,caption,0,0,dt4mid-phobert,1,123,threads,test,1
false_positive,,True,557,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
error_001,,True,2187,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
error_001,,True,1647,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6436,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,4220,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,138,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2639,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,4705,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,3475,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,1056,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,True,1453,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,5220,0,caption,1,1,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,False,6847,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,3219,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,1040,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,1271,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2870,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
false_positive,,True,4764,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,False,4635,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,4713,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,4718,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,5865,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,5047,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2358,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,2093,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,False,5077,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,False,3731,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,3788,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,4435,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,True,3079,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,5515,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,5562,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,7331,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,False,6680,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,7141,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
false_positive,,True,7295,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,7100,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,902,0,caption,1,1,dt4mid-phobert,1,123,threads,test,1
correct_prediction,,True,4456,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,1369,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,True,3015,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,1
correct_prediction,,True,5378,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2763,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,False,6360,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,3117,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,True,6106,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,2521,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,990,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,1503,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,1490,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,3623,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,4401,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,6855,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,6049,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,False,812,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,4267,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,4197,0,caption,0,0,dt4mid-phobert,0,123,threads,test,1
false_positive,,True,2296,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,6594,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
false_positive,,True,5139,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,True,3289,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,True,1624,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,3952,0,caption,0,0,dt4mid-phobert,0,123,threads,test,1
false_positive,,True,6060,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
error_001,,False,3824,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,5482,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,5568,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,True,3913,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,True,7004,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,6664,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
correct_prediction,,False,4871,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,3960,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,4500,0,caption,1,1,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,True,1688,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,7092,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,3491,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,5564,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,True,7220,1,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
false_positive,,True,6151,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,2470,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,1964,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,2382,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,4272,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,False,1867,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,5421,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,4755,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,6523,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
correct_prediction,,False,826,0,caption,0,0,dt4mid-phobert,0,123,threads,test,1
false_positive,,True,3167,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
error_001,,False,1463,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,6823,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
error_001,,True,4355,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,1906,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,4344,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,True,5788,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,3159,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,4902,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6761,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,1
false_positive,,True,805,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,True,7186,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,3182,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,1303,1,caption,1,1,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,False,4092,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,5450,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,False,3378,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,False,6551,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
error_001,,True,3487,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2049,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,3667,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,5702,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
correct_prediction,,True,7250,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
correct_prediction,,True,3969,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,478,0,caption,0,0,dt4mid-phobert,0,123,threads,test,1
false_positive,,True,5816,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,1043,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6451,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,2990,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,False,5193,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6509,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,7159,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,6556,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,False,4752,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,7277,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,6546,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
error_001,,False,6960,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,False,4514,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,5281,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,555,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,7074,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,4038,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,False,5054,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6051,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,6443,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,6603,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
error_001,,False,5760,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,2538,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,3665,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2529,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,4427,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,False,1432,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,127,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2469,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,4199,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6899,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,523,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,4642,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,3187,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,1354,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,383,1,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,313,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,False,6790,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
false_positive,,True,5964,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,2999,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
error_001,,False,4614,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,4360,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,3994,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,True,7254,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
error_001,,False,3513,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
error_001,,False,1479,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,4739,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,5826,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
error_001,,True,1802,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,796,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,False,6155,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,1808,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,7291,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
false_positive,,True,6086,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
error_001,,False,521,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,4451,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6044,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,644,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,True,4463,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,True,3956,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,1778,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,True,6217,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,2426,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
false_positive,,True,3497,0,caption,0,0,dt4mid-phobert,1,123,threads,test,1
correct_prediction,,True,2376,1,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
error_001,,False,2057,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,False,2567,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,6517,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
error_001,,True,2622,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
false_positive,,False,5824,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
error_001,,False,7239,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
false_positive,,True,4034,0,caption,0,0,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,False,892,0,caption,1,1,dt4mid-phobert,1,123,threads,test,0
error_001,,True,502,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
error_001,,True,297,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,258,0,caption,1,1,dt4mid-phobert,1,123,threads,test,0
correct_prediction,,False,4889,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,3930,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
error_001,,True,5728,0,caption,1,1,dt4mid-phobert,0,123,facebook,test,0
error_001,,True,4675,0,caption,1,1,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,6359,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,True,4492,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,5272,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,6574,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,6427,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,2327,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
correct_prediction,,False,5249,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,5361,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2952,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,1
correct_prediction,,False,2053,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,1020,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,1604,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2832,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,1
correct_prediction,,True,5579,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
false_positive,,False,1977,0,caption,0,0,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,True,4790,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,2839,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,4604,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,490,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,4900,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,1206,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,False,6919,0,caption,1,1,dt4mid-phobert,1,123,facebook,test,0
correct_prediction,,False,5013,0,caption,0,0,dt4mid-phobert,0,123,threads,test,0
correct_prediction,,True,7127,0,caption,0,0,dt4mid-phobert,0,123,facebook,test,0
